water_type,wavelength_nm,Kd_downwelling_per_m,status,note
IB,510,0.0468,ok,
IB,511,0.0473,ok,
IB,512,0.0478,ok,
IB,513,0.0482,ok,
IB,514,0.0487,ok,
IB,515,0.0492,ok,
IB,516,0.0497,ok,
IB,517,0.0502,ok,
IB,518,0.0506,ok,
IB,519,0.0511,ok,
IB,520,0.0516,ok,
IB,521,0.0521,ok,
IB,522,0.0526,ok,
IB,523,0.053,ok,
IB,524,0.0535,ok,
IB,525,0.054,ok,
IB,526,0.0547,ok,
IB,527,0.0554,ok,
IB,528,0.0562,ok,
IB,529,0.0569,ok,
IB,530,0.0576,ok,
IB,531,0.0583,ok,
IB,532,0.059,ok,
IB,533,0.0598,ok,
IB,534,0.0605,ok,
IB,535,0.0612,ok,
IB,536,0.0619,ok,
IB,537,0.0626,ok,
IB,538,0.0634,ok,
IB,539,0.0641,ok,
IB,540,0.0648,ok,
IB,541,0.0655,ok,
IB,542,0.0662,ok,
IB,543,0.067,ok,
IB,544,0.0677,ok,
IB,545,0.0684,ok,
IB,546,0.0691,ok,
IB,547,0.0698,ok,
IB,548,0.0706,ok,
IB,549,0.0713,ok,
IB,550,0.072,ok,
IB,551,0.0731,ok,
IB,552,0.0742,ok,
IB,553,0.0752,ok,
IB,554,0.0763,ok,
IB,555,0.0774,ok,
IB,556,0.0785,ok,
IB,557,0.0796,ok,
IB,558,0.0806,ok,
IB,559,0.0817,ok,
IB,560,0.0828,ok,
IB,561,0.0839,ok,
IB,562,0.085,ok,
IB,563,0.086,ok,
IB,564,0.0871,ok,
IB,565,0.0882,ok,
IB,566,0.0893,ok,
IB,567,0.0904,ok,
IB,568,0.0914,ok,
IB,569,0.0925,ok,
IB,570,0.0936,ok,
IB,571,0.0947,ok,
IB,572,0.0958,ok,
IB,573,0.0968,ok,
IB,574,0.0979,ok,
IB,575,0.099,ok,
IB,576,0.1048,ok,
IB,577,0.1107,ok,
IB,578,0.1165,ok,
IB,579,0.1224,ok,
IB,580,0.1282,ok,
IB,581,0.134,ok,
IB,582,0.1399,ok,
IB,583,0.1457,ok,
IB,584,0.1516,ok,
IB,585,0.1574,ok,
IB,586,0.1632,ok,
IB,587,0.1691,ok,
IB,588,0.1749,ok,
IB,589,0.1808,ok,
IB,590,0.1866,ok,
IB,591,0.1924,ok,
IB,592,0.1983,ok,
IB,593,0.2041,ok,
IB,594,0.21,ok,
IB,595,0.2158,ok,
IB,596,0.2216,ok,
IB,597,0.2275,ok,
IB,598,0.2333,ok,
IB,599,0.2392,ok,
IB,600,0.245,ok,
IB,601,0.2478,ok,
IB,602,0.2506,ok,
IB,603,0.2534,ok,
IB,604,0.2562,ok,
IB,605,0.259,ok,
IB,606,0.2618,ok,
IB,607,0.2646,ok,
IB,608,0.2674,ok,
IB,609,0.2702,ok,
IB,610,0.273,ok,
IB,611,0.2758,ok,
IB,612,0.2786,ok,
IB,613,0.2814,ok,
IB,614,0.2842,ok,
IB,615,0.287,ok,
IB,616,0.2898,ok,
IB,617,0.2926,ok,
IB,618,0.2954,ok,
IB,619,0.2982,ok,
IB,620,0.301,ok,
IB,621,0.3038,ok,
IB,622,0.3066,ok,
IB,623,0.3094,ok,
IB,624,0.3122,ok,
IB,625,0.315,ok,
IB,626,0.3174,ok,
IB,627,0.3198,ok,
IB,628,0.3222,ok,
IB,629,0.3246,ok,
IB,630,0.327,ok,
IB,631,0.3294,ok,
IB,632,0.3318,ok,
IB,633,0.3342,ok,
IB,634,0.3366,ok,
IB,635,0.339,ok,
IB,636,0.3414,ok,
IB,637,0.3438,ok,
IB,638,0.3462,ok,
IB,639,0.3486,ok,
IB,640,0.351,ok,
IB,641,0.3534,ok,
IB,642,0.3558,ok,
IB,643,0.3582,ok,
IB,644,0.3606,ok,
IB,645,0.363,ok,
IB,646,0.3654,ok,
IB,647,0.3678,ok,
IB,648,0.3702,ok,
IB,649,0.3726,ok,
IB,650,0.375,ok,
IB,651,0.3774,ok,
IB,652,0.3798,ok,
IB,653,0.3822,ok,
IB,654,0.3846,ok,
IB,655,0.387,ok,
IB,656,0.3894,ok,
IB,657,0.3918,ok,
IB,658,0.3942,ok,
IB,659,0.3966,ok,
IB,660,0.399,ok,
IB,661,0.4014,ok,
IB,662,0.4038,ok,
IB,663,0.4062,ok,
IB,664,0.4086,ok,
IB,665,0.411,ok,
IB,666,0.4134,ok,
IB,667,0.4158,ok,
IB,668,0.4182,ok,
IB,669,0.4206,ok,
IB,670,0.423,ok,
IB,671,0.4254,ok,
IB,672,0.4278,ok,
IB,673,0.4302,ok,
IB,674,0.4326,ok,
IB,675,0.435,ok,
IB,676,0.4408,ok,
IB,677,0.4466,ok,
IB,678,0.4524,ok,
IB,679,0.4582,ok,
IB,680,0.464,ok,
IB,681,0.4698,ok,
IB,682,0.4756,ok,
IB,683,0.4814,ok,
IB,684,0.4872,ok,
IB,685,0.493,ok,
IB,686,0.4988,ok,
IB,687,0.5046,ok,
IB,688,0.5104,ok,
IB,689,0.5162,ok,
IB,690,0.522,ok,
IB,691,0.5278,ok,
IB,692,0.5336,ok,
IB,693,0.5394,ok,
IB,694,0.5452,ok,
IB,695,0.551,ok,
IB,696,0.5568,ok,
IB,697,0.5626,ok,
IB,698,0.5684,ok,
IB,699,0.5742,ok,
IB,700,0.58,ok,
IB,701,0.5858,ok,
IB,702,0.5916,ok,
IB,703,0.5974,ok,
IB,704,0.6032,ok,
IB,705,0.609,ok,
IB,706,0.6148,ok,
IB,707,0.6206,ok,
IB,708,0.6264,ok,
IB,709,0.6322,ok,
IB,710,0.638,ok,
IB,711,0.6438,ok,
IB,712,0.6496,ok,
IB,713,0.6554,ok,
IB,714,0.6612,ok,
IB,715,0.667,ok,
II,300,0.4188,ok,
II,301,0.4139,ok,
II,302,0.409,ok,
II,303,0.4041,ok,
II,304,0.3993,ok,
II,305,0.3944,ok,
II,306,0.3895,ok,
II,307,0.3846,ok,
II,308,0.3798,ok,
II,309,0.3749,ok,
II,310,0.37,ok,
II,311,0.3651,ok,
II,312,0.3603,ok,
II,313,0.3554,ok,
II,314,0.3505,ok,
II,315,0.3456,ok,
II,316,0.3408,ok,
II,317,0.3359,ok,
II,318,0.331,ok,
II,319,0.3261,ok,
II,320,0.3213,ok,
II,321,0.3164,ok,
II,322,0.3115,ok,
II,323,0.3066,ok,
II,324,0.3018,ok,
II,325,0.2969,ok,
II,326,0.292,ok,
II,327,0.2871,ok,
II,328,0.2823,ok,
II,329,0.2774,ok,
II,330,0.2725,ok,
II,331,0.2676,ok,
II,332,0.2628,ok,
II,333,0.2579,ok,
II,334,0.253,ok,
II,335,0.2481,ok,
II,336,0.2433,ok,
II,337,0.2384,ok,
II,338,0.2335,ok,
II,339,0.2286,ok,
II,340,0.2238,ok,
II,341,0.2189,ok,
II,342,0.214,ok,
II,343,0.2091,ok,
II,344,0.2043,ok,
II,345,0.1994,ok,
II,346,0.1945,ok,
II,347,0.1896,ok,
II,348,0.1848,ok,
II,349,0.1799,ok,
II,350,0.175,ok,
II,351,0.1729,ok,
II,352,0.1708,ok,
II,353,0.1686,ok,
II,354,0.1665,ok,
II,355,0.1644,ok,
II,356,0.1623,ok,
II,357,0.1602,ok,
II,358,0.158,ok,
II,359,0.1559,ok,
II,360,0.1538,ok,
II,361,0.1517,ok,
II,362,0.1496,ok,
II,363,0.1474,ok,
II,364,0.1453,ok,
II,365,0.1432,ok,
II,366,0.1411,ok,
II,367,0.139,ok,
II,368,0.1368,ok,
II,369,0.1347,ok,
II,370,0.1326,ok,
II,371,0.1305,ok,
II,372,0.1284,ok,
II,373,0.1262,ok,
II,374,0.1241,ok,
II,375,0.122,ok,
II,376,0.121,ok,
II,377,0.1199,ok,
II,378,0.1189,ok,
II,379,0.1178,ok,
II,380,0.1168,ok,
II,381,0.1158,ok,
II,382,0.1147,ok,
II,383,0.1137,ok,
II,384,0.1126,ok,
II,385,0.1116,ok,
II,386,0.1106,ok,
II,387,0.1095,ok,
II,388,0.1085,ok,
II,389,0.1074,ok,
II,390,0.1064,ok,
II,391,0.1054,ok,
II,392,0.1043,ok,
II,393,0.1033,ok,
II,394,0.1022,ok,
II,395,0.1012,ok,
II,396,0.1002,ok,
II,397,0.0991,ok,
II,398,0.0981,ok,
II,399,0.097,ok,
II,400,0.096,ok,
II,401,0.0954,ok,
II,402,0.0948,ok,
II,403,0.0942,ok,
II,404,0.0936,ok,
II,405,0.093,ok,
II,406,0.0924,ok,
II,407,0.0918,ok,
II,408,0.0912,ok,
II,409,0.0906,ok,
II,410,0.09,ok,
II,411,0.0894,ok,
II,412,0.0888,ok,
II,413,0.0882,ok,
II,414,0.0876,ok,
II,415,0.087,ok,
II,416,0.0864,ok,
II,417,0.0858,ok,
II,418,0.0852,ok,
II,419,0.0846,ok,
II,420,0.084,ok,
II,421,0.0834,ok,
II,422,0.0828,ok,
II,423,0.0822,ok,
II,424,0.0816,ok,
II,425,0.081,ok,
II,426,0.0805,ok,
II,427,0.08,ok,
II,428,0.0794,ok,
II,429,0.0789,ok,
II,430,0.0784,ok,
II,431,0.0779,ok,
II,432,0.0774,ok,
II,433,0.0768,ok,
II,434,0.0763,ok,
II,435,0.0758,ok,
II,436,0.0753,ok,
II,437,0.0748,ok,
II,438,0.0742,ok,
II,439,0.0737,ok,
II,440,0.0732,ok,
II,441,0.0727,ok,
II,442,0.0722,ok,
II,443,0.0716,ok,
II,444,0.0711,ok,
II,445,0.0706,ok,
II,446,0.0701,ok,
II,447,0.0696,ok,
II,448,0.069,ok,
II,449,0.0685,ok,
II,450,0.068,ok,
II,451,0.0678,ok,
II,452,0.0675,ok,
II,453,0.0673,ok,
II,454,0.067,ok,
II,455,0.0668,ok,
II,456,0.0666,ok,
II,457,0.0663,ok,
II,458,0.0661,ok,
II,459,0.0658,ok,
II,460,0.0656,ok,
II,461,0.0654,ok,
II,462,0.0651,ok,
II,463,0.0649,ok,
II,464,0.0646,ok,
II,465,0.0644,ok,
II,466,0.0642,ok,
II,467,0.0639,ok,
II,468,0.0637,ok,
II,469,0.0634,ok,
II,470,0.0632,ok,
II,471,0.063,ok,
II,472,0.0627,ok,
II,473,0.0625,ok,
II,474,0.0622,ok,
II,475,0.062,ok,
II,476,0.0623,ok,
II,477,0.0626,ok,
II,478,0.063,ok,
II,479,0.0633,ok,
II,480,0.0636,ok,
II,481,0.0639,ok,
II,482,0.0642,ok,
II,483,0.0646,ok,
II,484,0.0649,ok,
II,485,0.0652,ok,
II,486,0.0655,ok,
II,487,0.0658,ok,
II,488,0.0662,ok,
II,489,0.0665,ok,
II,490,0.0668,ok,
II,491,0.0671,ok,
II,492,0.0674,ok,
II,493,0.0678,ok,
II,494,0.0681,ok,
II,495,0.0684,ok,
II,496,0.0687,ok,
II,497,0.069,ok,
II,498,0.0694,ok,
II,499,0.0697,ok,
II,500,0.07,ok,
II,501,0.0702,ok,
II,502,0.0705,ok,
II,503,0.0707,ok,
II,504,0.071,ok,
II,505,0.0712,ok,
II,506,0.0714,ok,
II,507,0.0717,ok,
II,508,0.0719,ok,
II,509,0.0722,ok,
II,510,0.0724,ok,
II,511,0.0726,ok,
II,512,0.0729,ok,
II,513,0.0731,ok,
II,514,0.0734,ok,
II,515,0.0736,ok,
II,516,0.0738,ok,
II,517,0.0741,ok,
II,518,0.0743,ok,
